store_code_uc,year,parent_code,retailer_code,channel_code,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,dma_code,dma_descr
4590374,2012,89,89,F,151.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
4590519,2012,8102,8102,C,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
4590711,2012,4901,4901,D,151.0,42.0,PA,3.0,ALLEGHENY,508.0,PITTSBURGH PA
4590850,2012,5851,5851,M,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4591860,2012,4904,4904,D,465.0,18.0,IN,99.0,MARSHALL,588.0,SOUTH BEND-ELKHART IN
4592131,2012,8102,8102,C,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
4592290,2012,32,32,F,977.0,41.0,OR,31.0,JEFFERSON,820.0,PORTLAND OR
4592407,2012,97,101,F,117.0,36.0,NY,103.0,SUFFOLK,501.0,NEW YORK NY
4592475,2012,257,257,F,301.0,13.0,GA,57.0,CHEROKEE,524.0,ATLANTA GA
4592542,2012,5851,5851,M,894.0,32.0,NV,31.0,WASHOE,811.0,RENO NV
4592579,2012,199,199,F,895.0,32.0,NV,31.0,WASHOE,811.0,RENO NV
4592666,2012,5851,5851,M,873.0,35.0,NM,31.0,MCKINLEY,790.0,ALBUQUERQUE-SANTA FE NM
4593367,2012,9,9,F,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
4593495,2012,4904,4904,D,617.0,17.0,IL,113.0,MCLEAN,675.0,PEORIA-BLOOMINGTON IL
4594278,2012,5851,5851,M,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
4594549,2012,8102,8102,C,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
4596293,2012,5851,5851,M,492.0,26.0,MI,75.0,JACKSON,551.0,LANSING MI
4596601,2012,9104,9104,F,236.0,51.0,VA,650.0,HAMPTON CITY,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
4596695,2012,130,130,F,372.0,47.0,TN,37.0,DAVIDSON,659.0,NASHVILLE TN
4596985,2012,130,130,F,307.0,13.0,GA,313.0,WHITFIELD,575.0,CHATTANOOGA TN
4597760,2012,4904,4904,D,954.0,6.0,CA,97.0,SONOMA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
4598176,2012,8102,8102,C,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
4598475,2012,869,21,F,859.0,4.0,AZ,1.0,APACHE,790.0,ALBUQUERQUE-SANTA FE NM
4598552,2012,221,221,F,553.0,27.0,MN,53.0,HENNEPIN,613.0,MINNEAPOLIS-ST PAUL MN
4599268,2012,5851,5851,M,392.0,28.0,MS,49.0,HINDS,718.0,JACKSON MS
4600567,2012,199,199,F,932.0,6.0,CA,107.0,TULARE,866.0,FRESNO-VISALIA CA
4600977,2012,4904,4904,D,15.0,25.0,MA,27.0,WORCESTER,506.0,BOSTON (MANCHESTER) MA-NH
4601908,2012,4904,4904,D,805.0,8.0,CO,69.0,LARIMER,751.0,DENVER CO
4601975,2012,130,130,F,292.0,45.0,SC,79.0,RICHLAND,546.0,COLUMBIA SC
4602031,2012,5851,5851,M,271.0,37.0,NC,67.0,FORSYTH,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
4603012,2012,8102,8102,C,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
4603673,2012,4904,4904,D,329.0,12.0,FL,9.0,BREVARD,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4603923,2012,4904,4904,D,405.0,21.0,KY,67.0,FAYETTE,541.0,LEXINGTON KY
4604266,2012,32,32,F,897.0,32.0,NV,510.0,CARSON CITY,811.0,RENO NV
4604729,2012,4904,4904,D,212.0,24.0,MD,5.0,BALTIMORE,512.0,BALTIMORE MD
4604968,2012,4901,4901,D,365.0,1.0,AL,3.0,BALDWIN,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4605249,2012,5851,5851,M,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
4605313,2012,5851,5851,M,280.0,37.0,NC,25.0,CABARRUS,517.0,CHARLOTTE NC
4605371,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4605652,2012,5851,5851,M,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
4605938,2012,4904,4904,D,26.0,25.0,MA,1.0,BARNSTABLE,506.0,BOSTON (MANCHESTER) MA-NH
4606055,2012,5851,5851,M,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
4606177,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4606341,2012,4904,4904,D,383.0,47.0,TN,71.0,HARDIN,639.0,JACKSON TN
4606458,2012,5851,5851,M,336.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4606580,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4606698,2012,4904,4904,D,775.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
4606861,2012,5851,5851,M,336.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4607386,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4607413,2012,5917,5917,C,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4607577,2012,5851,5851,M,759.0,48.0,TX,5.0,ANGELINA,709.0,TYLER-LONGVIEW (LUFKIN & NACOGDOCHES) TX
4607789,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4607816,2012,117,117,F,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4607857,2012,770,770,F,609.0,17.0,IL,91.0,KANKAKEE,602.0,CHICAGO IL
4608192,2012,4901,4901,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4608269,2012,136,866,F,335.0,12.0,FL,101.0,PASCO,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4608596,2012,5917,5917,C,727.0,5.0,AR,7.0,BENTON,670.0,FT SMITH-FAY-SPRNGDL-RGRS
4608672,2012,79,79,F,206.0,24.0,MD,37.0,ST MARYS,511.0,WASHINGTON DC (HAGERSTOWN MD)
4608876,2012,5851,5851,M,339.0,12.0,FL,71.0,LEE,571.0,FT MYERS-NAPLES FL
4608998,2012,4901,4901,D,365.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4609401,2012,4901,4901,D,365.0,1.0,AL,3.0,BALDWIN,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4609682,2012,5851,5851,M,347.0,12.0,FL,69.0,LAKE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4609881,2012,79,79,F,218.0,24.0,MD,47.0,WORCESTER,576.0,SALISBURY MD
4609957,2012,5851,5851,M,362.0,1.0,AL,111.0,RANDOLPH,524.0,ATLANTA GA
4610085,2012,5851,5851,M,349.0,12.0,FL,85.0,MARTIN,548.0,WEST PALM BEACH-FT PIERCE FL
4610207,2012,4901,4901,D,365.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
4610234,2012,5917,5917,C,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4610398,2012,4904,4904,D,436.0,39.0,OH,95.0,LUCAS,547.0,TOLEDO OH
4610801,2012,5851,5851,M,431.0,39.0,OH,49.0,FRANKLIN,535.0,COLUMBUS OH
4611040,2012,5917,5917,C,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4611204,2012,5851,5851,M,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4611444,2012,5851,5851,M,812.0,8.0,CO,43.0,FREMONT,752.0,COLORADO SPRINGS-PUEBLO CO
4611810,2012,136,866,F,335.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4611846,2012,5917,5917,C,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4612136,2012,4904,4904,D,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
4612413,2012,5851,5851,M,836.0,16.0,ID,75.0,PAYETTE,757.0,BOISE ID
4612652,2012,5917,5917,C,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4612743,2012,4904,4904,D,563.0,27.0,MN,145.0,STEARNS,613.0,MINNEAPOLIS-ST PAUL MN
4612933,2012,843,843,F,17.0,25.0,MA,27.0,WORCESTER,506.0,BOSTON (MANCHESTER) MA-NH
4613345,2012,79,79,F,281.0,37.0,NC,179.0,UNION,517.0,CHARLOTTE NC
4613373,2012,5851,5851,M,278.0,37.0,NC,147.0,PITT,545.0,GREENVILLE-NEW BERN-WASHINGTON NC
4613381,2012,79,79,F,273.0,37.0,NC,105.0,LEE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
4613422,2012,129,129,F,802.0,8.0,CO,31.0,DENVER,751.0,DENVER CO
4613549,2012,4904,4904,D,21.0,25.0,MA,25.0,SUFFOLK,506.0,BOSTON (MANCHESTER) MA-NH
4613645,2012,4904,4904,D,787.0,48.0,TX,453.0,TRAVIS,635.0,AUSTIN TX
4613649,2012,4901,4901,D,483.0,26.0,MI,125.0,OAKLAND,505.0,DETROIT MI
4613794,2012,4904,4926,D,116.0,36.0,NY,81.0,QUEENS,501.0,NEW YORK NY
4613861,2012,117,117,F,511.0,19.0,IA,193.0,WOODBURY,624.0,SIOUX CITY IA
4614237,2012,4901,4901,D,713.0,22.0,LA,79.0,RAPIDES,644.0,ALEXANDRIA LA
4614428,2012,5851,5851,M,750.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
4614717,2012,79,79,F,314.0,13.0,GA,51.0,CHATHAM,507.0,SAVANNAH GA
4614749,2012,4904,4926,D,100.0,36.0,NY,61.0,NEW YORK,501.0,NEW YORK NY
4615007,2012,212,817,F,125.0,36.0,NY,27.0,DUTCHESS,501.0,NEW YORK NY
4615360,2012,4904,4904,D,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
4615446,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4615523,2012,79,79,F,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
4615673,2012,5851,5851,M,218.0,24.0,MD,45.0,WICOMICO,576.0,SALISBURY MD
4615868,2012,5851,5851,M,701.0,22.0,LA,71.0,ORLEANS,622.0,NEW ORLEANS LA
4615926,2012,79,79,F,285.0,37.0,NC,49.0,CRAVEN,545.0,GREENVILLE-NEW BERN-WASHINGTON NC
4615967,2012,4904,4904,D,349.0,12.0,FL,85.0,MARTIN,548.0,WEST PALM BEACH-FT PIERCE FL
4616166,2012,4904,4904,D,860.0,4.0,AZ,5.0,COCONINO,753.0,PHOENIX AZ
4616655,2012,4901,4901,D,712.0,22.0,LA,67.0,MOREHOUSE,628.0,MONROE-EL DORADO LA-AR
4616732,2012,136,866,F,335.0,12.0,FL,101.0,PASCO,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4616846,2012,5851,5851,M,302.0,13.0,GA,63.0,CLAYTON,524.0,ATLANTA GA
4616895,2012,130,130,F,302.0,13.0,GA,113.0,FAYETTE,524.0,ATLANTA GA
4617058,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4617135,2012,79,79,F,267.0,54.0,WV,27.0,HAMPSHIRE,511.0,WASHINGTON DC (HAGERSTOWN MD)
4617167,2012,158,158,F,977.0,41.0,OR,17.0,DESCHUTES,821.0,BEND OR
4617558,2012,5851,5851,M,452.0,39.0,OH,61.0,HAMILTON,515.0,CINCINNATI OH
4617625,2012,4904,4904,D,80.0,34.0,NJ,15.0,GLOUCESTER,504.0,PHILADELPHIA PA
4617787,2012,248,248,F,344.0,12.0,FL,17.0,CITRUS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4617864,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4617893,2012,4901,4901,D,412.0,21.0,KY,159.0,MARTIN,564.0,CHARLESTON-HUNTINGTON WV
4618028,2012,4904,4904,D,371.0,47.0,TN,189.0,WILSON,659.0,NASHVILLE TN
4618190,2012,248,248,F,344.0,12.0,FL,17.0,CITRUS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4618385,2012,4904,4904,D,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
4618431,2012,4904,4904,D,385.0,47.0,TN,49.0,FENTRESS,557.0,KNOXVILLE TN
4618507,2012,130,130,F,302.0,13.0,GA,255.0,SPALDING,524.0,ATLANTA GA
4618661,2012,129,129,F,801.0,8.0,CO,59.0,JEFFERSON,751.0,DENVER CO
4618698,2012,5851,5851,M,811.0,8.0,CO,21.0,CONEJOS,751.0,DENVER CO
4618834,2012,4904,4904,D,785.0,48.0,TX,215.0,HIDALGO,636.0,HARLINGEN-WESLACO-BROWNSVILLE-MCALLEN TX
4619716,2012,130,130,F,300.0,13.0,GA,67.0,COBB,524.0,ATLANTA GA
4619956,2012,79,79,F,282.0,37.0,NC,119.0,MECKLENBURG,517.0,CHARLOTTE NC
4620205,2012,248,248,F,328.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4620282,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4620386,2012,236,236,F,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
4621011,2012,248,248,F,328.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4621328,2012,130,130,F,300.0,13.0,GA,135.0,GWINNETT,524.0,ATLANTA GA
4622134,2012,130,130,F,300.0,13.0,GA,135.0,GWINNETT,524.0,ATLANTA GA
4622297,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4622700,2012,4901,4901,D,708.0,22.0,LA,33.0,E BATON RGE,716.0,BATON ROUGE LA
4622767,2012,5851,5851,M,894.0,32.0,NV,19.0,LYON,811.0,RENO NV
4623534,2012,5851,5851,M,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
4623592,2012,174,174,F,535.0,55.0,WI,45.0,GREEN,669.0,MADISON WI
4624265,2012,4904,4904,D,35.0,33.0,NH,9.0,GRAFTON,523.0,BURLINGTON-PLATTSBURGH VT-NY
4625109,2012,158,158,F,971.0,41.0,OR,71.0,YAMHILL,820.0,PORTLAND OR
4625915,2012,257,257,F,287.0,37.0,NC,115.0,MADISON,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
4626001,2012,79,79,F,238.0,51.0,VA,41.0,CHESTERFIELD,556.0,RICHMOND-PETERSBURG VA
4626354,2012,117,117,F,512.0,19.0,IA,167.0,SIOUX,624.0,SIOUX CITY IA
4626807,2012,79,79,F,321.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4626948,2012,4901,4901,D,480.0,26.0,MI,99.0,MACOMB,505.0,DETROIT MI
4627527,2012,257,257,F,293.0,45.0,SC,21.0,CHEROKEE,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
4628089,2012,4904,4904,D,60.0,9.0,CT,3.0,HARTFORD,533.0,HARTFORD & NEW HAVEN CT
4628275,2012,839,839,F,172.0,42.0,PA,55.0,FRANKLIN,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
4628492,2012,4904,4904,D,328.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
4628895,2012,4904,4904,D,333.0,12.0,FL,11.0,BROWARD,528.0,MIAMI-FT LAUDERDALE FL
4629139,2012,257,257,F,296.0,45.0,SC,45.0,GREENVILLE,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
4629159,2012,5851,5851,M,700.0,22.0,LA,87.0,ST BERNARD,622.0,NEW ORLEANS LA
4629298,2012,4904,4904,D,344.0,12.0,FL,17.0,CITRUS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4629339,2012,5851,5851,M,40.0,23.0,ME,5.0,CUMBERLAND,500.0,PORTLAND-AUBURN ME
4629701,2012,4904,4904,D,349.0,12.0,FL,111.0,SAINT LUCIE,548.0,WEST PALM BEACH-FT PIERCE FL
4630357,2012,4901,4901,D,707.0,22.0,LA,63.0,LIVINGSTON,716.0,BATON ROUGE LA
4630702,2012,4901,4901,D,180.0,42.0,PA,95.0,NORTHAMPTON,504.0,PHILADELPHIA PA
4631105,2012,5851,5851,M,451.0,39.0,OH,25.0,CLERMONT,515.0,CINCINNATI OH
4631313,2012,4904,4904,D,301.0,13.0,GA,67.0,COBB,524.0,ATLANTA GA
4631784,2012,4901,4901,D,34.0,33.0,NH,5.0,CHESHIRE,506.0,BOSTON (MANCHESTER) MA-NH
4631797,2012,126,126,F,665.0,20.0,KS,149.0,POTTAWATOMIE,605.0,TOPEKA KS
4631960,2012,257,257,F,296.0,45.0,SC,7.0,ANDERSON,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
4631969,2012,5851,5851,M,707.0,22.0,LA,5.0,ASCENSION,716.0,BATON ROUGE LA
4632522,2012,4904,4904,D,620.0,17.0,IL,119.0,MADISON,609.0,ST LOUIS MO
4632925,2012,4904,4904,D,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4632947,2012,72,72,F,750.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
4633005,2012,5851,5851,M,381.0,47.0,TN,157.0,SHELBY,640.0,MEMPHIS TN
4633328,2012,4904,4904,D,600.0,17.0,IL,97.0,LAKE,602.0,CHICAGO IL
4633571,2012,5851,5851,M,853.0,4.0,AZ,12.0,LA PAZ,753.0,PHOENIX AZ
4634134,2012,4904,4904,D,601.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4634578,2012,5851,5851,M,608.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4634845,2012,4904,4904,D,927.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
4634940,2012,4904,4904,D,604.0,17.0,IL,197.0,WILL,602.0,CHICAGO IL
4635071,2012,5851,5851,M,300.0,13.0,GA,217.0,NEWTON,524.0,ATLANTA GA
4635343,2012,4904,4904,D,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4635746,2012,4904,4904,D,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
4636149,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4636470,2012,9,9,F,598.0,30.0,MT,63.0,MISSOULA,762.0,MISSOULA MT
4636552,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4636683,2012,5851,5851,M,302.0,13.0,GA,149.0,HEARD,524.0,ATLANTA GA
4636728,2012,5851,5851,M,337.0,12.0,FL,103.0,PINELLAS,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
4636805,2012,4901,4901,D,703.0,22.0,LA,109.0,TERREBONNE,622.0,NEW ORLEANS LA
4636955,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4637422,2012,4904,4904,D,281.0,37.0,NC,45.0,CLEVELAND,517.0,CHARLOTTE NC
4637761,2012,4904,4904,D,617.0,17.0,IL,105.0,LIVINGSTON,675.0,PEORIA-BLOOMINGTON IL
4637801,2012,130,130,F,372.0,47.0,TN,37.0,DAVIDSON,659.0,NASHVILLE TN
4638164,2012,4904,4904,D,625.0,17.0,IL,115.0,MACON,648.0,CHAMPAIGN & SPRINGFIELD-DECATUR IL
4638295,2012,5851,5851,M,302.0,13.0,GA,63.0,CLAYTON,524.0,ATLANTA GA
4638417,2012,4901,4901,D,703.0,22.0,LA,109.0,TERREBONNE,622.0,NEW ORLEANS LA
4638535,2012,4901,4901,D,373.0,47.0,TN,153.0,SEQUATCHIE,575.0,CHATTANOOGA TN
4638567,2012,4904,4904,D,462.0,18.0,IN,97.0,MARION,527.0,INDIANAPOLIS IN
4639106,2012,4901,4901,D,297.0,45.0,SC,91.0,YORK,517.0,CHARLOTTE NC
4639373,2012,4904,4904,D,704.0,22.0,LA,103.0,ST TAMMANY,622.0,NEW ORLEANS LA
4639404,2012,32,32,F,802.0,8.0,CO,1.0,ADAMS,751.0,DENVER CO
4639405,2012,4904,4904,D,807.0,8.0,CO,87.0,MORGAN,751.0,DENVER CO
4639495,2012,4901,4901,D,921.0,6.0,CA,73.0,SAN DIEGO,825.0,SAN DIEGO CA
4639540,2012,4904,4904,D,477.0,18.0,IN,163.0,VANDERBURGH,649.0,EVANSVILLE IN
4639626,2012,4901,4901,D,700.0,22.0,LA,51.0,JEFFERSON,622.0,NEW ORLEANS LA
4639776,2012,4904,4904,D,480.0,26.0,MI,99.0,MACOMB,505.0,DETROIT MI
4639898,2012,4901,4901,D,933.0,6.0,CA,29.0,KERN,800.0,BAKERSFIELD CA
4640066,2012,6901,6901,M,926.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
4640500,2012,6904,6904,M,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
4640582,2012,4904,4904,D,480.0,26.0,MI,147.0,SAINT CLAIR,505.0,DETROIT MI
4640985,2012,4904,4904,D,480.0,26.0,MI,125.0,OAKLAND,505.0,DETROIT MI
4641026,2012,5851,5851,M,859.0,4.0,AZ,17.0,NAVAJO,753.0,PHOENIX AZ
4641342,2012,858,858,F,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
4641388,2012,4904,4904,D,492.0,26.0,MI,75.0,JACKSON,551.0,LANSING MI
4641623,2012,4904,4904,D,601.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4641745,2012,858,858,F,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
4642751,2012,4904,4904,D,360.0,1.0,AL,51.0,ELMORE,698.0,MONTGOMERY (SELMA) AL
4643000,2012,4904,4904,D,871.0,35.0,NM,43.0,SANDOVAL,790.0,ALBUQUERQUE-SANTA FE NM
4643403,2012,4904,4904,D,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
4643656,2012,5917,5917,C,724.0,5.0,AR,31.0,CRAIGHEAD,734.0,JONESBORO AR
4643923,2012,36,36,F,710.0,22.0,LA,13.0,BIENVILLE,612.0,SHREVEPORT LA
4643964,2012,130,130,F,245.0,51.0,VA,31.0,CAMPBELL,573.0,ROANOKE-LYNCHBURG VA
4644086,2012,117,117,F,514.0,19.0,IA,47.0,CRAWFORD,652.0,OMAHA NE
4644209,2012,4904,4904,D,299.0,45.0,SC,13.0,BEAUFORT,507.0,SAVANNAH GA
4644712,2012,5851,5851,M,484.0,26.0,MI,49.0,GENESEE,513.0,FLINT-SAGINAW-BAY CITY MI
4644829,2012,89,89,F,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
4644902,2012,130,130,F,386.0,28.0,MS,33.0,DE SOTO,640.0,MEMPHIS TN
4645015,2012,4904,4904,D,370.0,47.0,TN,43.0,DICKSON,659.0,NASHVILLE TN
4645146,2012,5851,5851,M,303.0,13.0,GA,89.0,DE KALB,524.0,ATLANTA GA
4645418,2012,4904,4904,D,376.0,47.0,TN,163.0,SULLIVAN,531.0,TRI-CITIES TN-VA
4645482,2012,4904,4904,D,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
4645821,2012,4904,4904,D,380.0,47.0,TN,157.0,SHELBY,640.0,MEMPHIS TN
4645952,2012,5851,5851,M,303.0,13.0,GA,63.0,CLAYTON,524.0,ATLANTA GA
4646111,2012,32,32,F,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
4646183,2012,4901,4901,D,197.0,10.0,DE,3.0,NEW CASTLE,504.0,PHILADELPHIA PA
4646224,2012,4904,4904,D,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
4646265,2012,5851,5851,M,780.0,48.0,TX,479.0,WEBB,749.0,LAREDO TX
4646586,2012,4901,4901,D,44.0,23.0,ME,21.0,PISCATAQUIS,537.0,BANGOR ME
4646627,2012,4904,4904,D,791.0,48.0,TX,375.0,POTTER,634.0,AMARILLO TX
4648198,2012,4901,4901,D,242.0,51.0,VA,191.0,WASHINGTON,531.0,TRI-CITIES TN-VA
4648615,2012,4901,4901,D,373.0,47.0,TN,143.0,RHEA,575.0,CHATTANOOGA TN
4648682,2012,130,130,F,372.0,47.0,TN,37.0,DAVIDSON,659.0,NASHVILLE TN
4648706,2012,4904,4904,D,103.0,36.0,NY,85.0,RICHMOND,501.0,NEW YORK NY
4648837,2012,5851,5851,M,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
4649126,2012,869,869,F,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
4649366,2012,69,69,F,231.0,51.0,VA,95.0,JAMES CITY,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
4649489,2012,5851,5851,M,296.0,45.0,SC,45.0,GREENVILLE,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
4649615,2012,4904,4904,D,631.0,29.0,MO,189.0,ST LOUIS,609.0,ST LOUIS MO
4649679,2012,32,32,F,957.0,6.0,CA,61.0,PLACER,862.0,SACRAMENTO-STOCKTON-MODESTO CA
4649951,2012,5851,5851,M,278.0,37.0,NC,83.0,HALIFAX,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
4650575,2012,839,839,F,170.0,42.0,PA,43.0,DAUPHIN,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
4650860,2012,79,79,F,274.0,37.0,NC,81.0,GUILFORD,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
4650977,2012,5851,5851,M,294.0,45.0,SC,35.0,DORCHESTER,519.0,CHARLESTON SC
4651101,2012,5851,5851,M,832.0,16.0,ID,5.0,BANNOCK,758.0,IDAHO FALLS-POCATELLO ID
4651160,2012,5851,5851,M,136.0,36.0,NY,45.0,JEFFERSON,549.0,WATERTOWN NY
4651381,2012,839,839,F,182.0,42.0,PA,79.0,LUZERNE,577.0,WILKES BARRE-SCRANTON PA
4651390,2012,79,79,F,297.0,45.0,SC,91.0,YORK,517.0,CHARLOTTE NC
4651793,2012,79,79,F,273.0,37.0,NC,33.0,CASWELL,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
4652187,2012,839,839,F,170.0,42.0,PA,43.0,DAUPHIN,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
4652369,2012,4901,4901,D,142.0,36.0,NY,29.0,ERIE,514.0,BUFFALO NY
4652414,2012,6,6,F,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4652907,2012,4904,4904,D,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
4653070,2012,130,130,F,750.0,48.0,TX,121.0,DENTON,623.0,DALLAS-FT WORTH TX
