,upc,dma_code,year,month
42231,1380014660,710.0,2012,12
42959,1380014660,526.0,2012,12
43687,1380014660,507.0,2012,12
44415,1380014660,740.0,2012,12
45143,1380014660,534.0,2012,12
45871,1380014660,658.0,2012,12
46599,1380014660,753.0,2012,12
47327,1380014660,544.0,2012,12
48055,1380014660,770.0,2012,12
48783,1380014660,764.0,2012,12
49511,1380014660,556.0,2012,12
50239,1380014660,611.0,2012,12
50967,1380014660,773.0,2012,12
51695,1380014660,571.0,2012,12
52423,1380014660,531.0,2012,12
53151,1380014660,801.0,2012,12
53879,1380014660,525.0,2012,12
54607,1380014660,573.0,2012,12
55335,1380014660,810.0,2012,12
56063,1380014660,606.0,2012,12
56791,1380014660,504.0,2012,12
57519,1380014660,820.0,2012,12
58247,1380014660,630.0,2012,12
58975,1380014660,512.0,2012,12
59703,1380014660,839.0,2012,12
60431,1380014660,656.0,2012,12
61159,1380014660,521.0,2012,12
61887,1380014660,868.0,2012,12
62615,1380014660,711.0,2012,12
63343,1380014660,528.0,2012,12
64071,1380014660,564.0,2012,12
64799,1380014660,746.0,2012,12
65527,1380014660,538.0,2012,12
66255,1380014660,705.0,2012,12
66983,1380014660,754.0,2012,12
67711,1380014660,548.0,2012,12
68439,1380014660,676.0,2012,12
69167,1380014660,766.0,2012,12
69895,1380014660,560.0,2012,12
70623,1380014660,509.0,2012,12
71351,1380014660,789.0,2012,12
72079,1380014660,576.0,2012,12
72807,1380014660,557.0,2012,12
73535,1380014660,802.0,2012,12
74263,1380014660,530.0,2012,12
74991,1380014660,537.0,2012,12
75719,1380014660,811.0,2012,12
76447,1380014660,618.0,2012,12
77175,1380014660,506.0,2012,12
77903,1380014660,821.0,2012,12
78631,1380014660,635.0,2012,12
8,1380014660,517.0,2013,1
736,1380014660,862.0,2013,1
1464,1380014660,698.0,2013,1
2192,1380014660,524.0,2013,1
2920,1380014660,503.0,2013,1
3648,1380014660,722.0,2013,1
4376,1380014660,533.0,2013,1
5104,1380014660,617.0,2013,1
5832,1380014660,752.0,2013,1
6560,1380014660,543.0,2013,1
7288,1380014660,757.0,2013,1
8016,1380014660,762.0,2013,1
8744,1380014660,555.0,2013,1
9472,1380014660,724.0,2013,1
10200,1380014660,771.0,2013,1
10928,1380014660,566.0,2013,1
11656,1380014660,758.0,2013,1
12384,1380014660,800.0,2013,1
13112,1380014660,522.0,2013,1
13840,1380014660,559.0,2013,1
14568,1380014660,807.0,2013,1
15296,1380014660,602.0,2013,1
16024,1380014660,501.0,2013,1
16752,1380014660,819.0,2013,1
17480,1380014660,623.0,2013,1
18208,1380014660,511.0,2013,1
18936,1380014660,828.0,2013,1
19664,1380014660,652.0,2013,1
20392,1380014660,518.0,2013,1
21120,1380014660,866.0,2013,1
21848,1380014660,710.0,2013,1
22576,1380014660,526.0,2013,1
23304,1380014660,507.0,2013,1
24032,1380014660,740.0,2013,1
24760,1380014660,534.0,2013,1
25488,1380014660,658.0,2013,1
26216,1380014660,753.0,2013,1
26944,1380014660,544.0,2013,1
27672,1380014660,770.0,2013,1
28400,1380014660,764.0,2013,1
29128,1380014660,556.0,2013,1
29856,1380014660,611.0,2013,1
30584,1380014660,773.0,2013,1
31312,1380014660,571.0,2013,1
32040,1380014660,531.0,2013,1
32768,1380014660,801.0,2013,1
33496,1380014660,525.0,2013,1
34224,1380014660,573.0,2013,1
34952,1380014660,810.0,2013,1
35680,1380014660,606.0,2013,1
36408,1380014660,504.0,2013,1
37136,1380014660,820.0,2013,1
37864,1380014660,630.0,2013,1
38592,1380014660,512.0,2013,1
39320,1380014660,839.0,2013,1
40048,1380014660,656.0,2013,1
40776,1380014660,521.0,2013,1
41504,1380014660,868.0,2013,1
42232,1380014660,711.0,2013,1
42960,1380014660,528.0,2013,1
43688,1380014660,564.0,2013,1
44416,1380014660,746.0,2013,1
45144,1380014660,538.0,2013,1
45872,1380014660,705.0,2013,1
46600,1380014660,754.0,2013,1
47328,1380014660,548.0,2013,1
48056,1380014660,676.0,2013,1
48784,1380014660,766.0,2013,1
49512,1380014660,560.0,2013,1
50240,1380014660,509.0,2013,1
50968,1380014660,789.0,2013,1
51696,1380014660,576.0,2013,1
52424,1380014660,557.0,2013,1
53152,1380014660,802.0,2013,1
53880,1380014660,530.0,2013,1
54608,1380014660,537.0,2013,1
55336,1380014660,811.0,2013,1
56064,1380014660,618.0,2013,1
56792,1380014660,506.0,2013,1
57520,1380014660,821.0,2013,1
58248,1380014660,635.0,2013,1
58976,1380014660,514.0,2013,1
59704,1380014660,855.0,2013,1
60432,1380014660,686.0,2013,1
61160,1380014660,523.0,2013,1
61888,1380014660,881.0,2013,1
62616,1380014660,716.0,2013,1
63344,1380014660,532.0,2013,1
64072,1380014660,613.0,2013,1
64800,1380014660,751.0,2013,1
65528,1380014660,539.0,2013,1
66256,1380014660,755.0,2013,1
66984,1380014660,759.0,2013,1
67712,1380014660,549.0,2013,1
68440,1380014660,737.0,2013,1
69168,1380014660,767.0,2013,1
69896,1380014660,561.0,2013,1
70624,1380014660,669.0,2013,1
71352,1380014660,790.0,2013,1
72080,1380014660,577.0,2013,1
72808,1380014660,541.0,2013,1
73536,1380014660,803.0,2013,1
74264,1380014660,592.0,2013,1
74992,1380014660,500.0,2013,1
75720,1380014660,813.0,2013,1
76448,1380014660,622.0,2013,1
77176,1380014660,510.0,2013,1
77904,1380014660,825.0,2013,1
78632,1380014660,642.0,2013,1
9,1380014660,518.0,2013,2
737,1380014660,866.0,2013,2
1465,1380014660,710.0,2013,2
2193,1380014660,526.0,2013,2
2921,1380014660,507.0,2013,2
3649,1380014660,740.0,2013,2
4377,1380014660,534.0,2013,2
5105,1380014660,658.0,2013,2
5833,1380014660,753.0,2013,2
6561,1380014660,544.0,2013,2
7289,1380014660,770.0,2013,2
8017,1380014660,764.0,2013,2
8745,1380014660,556.0,2013,2
9473,1380014660,611.0,2013,2
10201,1380014660,773.0,2013,2
10929,1380014660,571.0,2013,2
11657,1380014660,531.0,2013,2
12385,1380014660,801.0,2013,2
13113,1380014660,525.0,2013,2
13841,1380014660,573.0,2013,2
14569,1380014660,810.0,2013,2
15297,1380014660,606.0,2013,2
16025,1380014660,504.0,2013,2
16753,1380014660,820.0,2013,2
17481,1380014660,630.0,2013,2
18209,1380014660,512.0,2013,2
18937,1380014660,839.0,2013,2
19665,1380014660,656.0,2013,2
20393,1380014660,521.0,2013,2
21121,1380014660,868.0,2013,2
21849,1380014660,711.0,2013,2
22577,1380014660,528.0,2013,2
23305,1380014660,564.0,2013,2
24033,1380014660,746.0,2013,2
24761,1380014660,538.0,2013,2
25489,1380014660,705.0,2013,2
26217,1380014660,754.0,2013,2
26945,1380014660,548.0,2013,2
27673,1380014660,676.0,2013,2
28401,1380014660,766.0,2013,2
29129,1380014660,560.0,2013,2
29857,1380014660,509.0,2013,2
30585,1380014660,789.0,2013,2
31313,1380014660,576.0,2013,2
32041,1380014660,557.0,2013,2
32769,1380014660,802.0,2013,2
33497,1380014660,530.0,2013,2
34225,1380014660,537.0,2013,2
34953,1380014660,811.0,2013,2
35681,1380014660,618.0,2013,2
36409,1380014660,506.0,2013,2
37137,1380014660,821.0,2013,2
37865,1380014660,635.0,2013,2
38593,1380014660,514.0,2013,2
39321,1380014660,855.0,2013,2
40049,1380014660,686.0,2013,2
40777,1380014660,523.0,2013,2
41505,1380014660,881.0,2013,2
42233,1380014660,716.0,2013,2
42961,1380014660,532.0,2013,2
43689,1380014660,613.0,2013,2
44417,1380014660,751.0,2013,2
45145,1380014660,539.0,2013,2
45873,1380014660,755.0,2013,2
46601,1380014660,759.0,2013,2
47329,1380014660,549.0,2013,2
48057,1380014660,737.0,2013,2
48785,1380014660,767.0,2013,2
49513,1380014660,561.0,2013,2
50241,1380014660,669.0,2013,2
50969,1380014660,790.0,2013,2
51697,1380014660,577.0,2013,2
52425,1380014660,541.0,2013,2
53153,1380014660,803.0,2013,2
53881,1380014660,592.0,2013,2
54609,1380014660,500.0,2013,2
55337,1380014660,813.0,2013,2
56065,1380014660,622.0,2013,2
56793,1380014660,510.0,2013,2
57521,1380014660,825.0,2013,2
58249,1380014660,642.0,2013,2
58977,1380014660,517.0,2013,2
59705,1380014660,862.0,2013,2
60433,1380014660,698.0,2013,2
61161,1380014660,524.0,2013,2
61889,1380014660,503.0,2013,2
62617,1380014660,722.0,2013,2
63345,1380014660,533.0,2013,2
64073,1380014660,617.0,2013,2
64801,1380014660,752.0,2013,2
65529,1380014660,543.0,2013,2
66257,1380014660,757.0,2013,2
66985,1380014660,762.0,2013,2
67713,1380014660,555.0,2013,2
68441,1380014660,724.0,2013,2
69169,1380014660,771.0,2013,2
69897,1380014660,566.0,2013,2
70625,1380014660,758.0,2013,2
71353,1380014660,800.0,2013,2
72081,1380014660,522.0,2013,2
72809,1380014660,559.0,2013,2
73537,1380014660,807.0,2013,2
74265,1380014660,602.0,2013,2
74993,1380014660,501.0,2013,2
75721,1380014660,819.0,2013,2
76449,1380014660,623.0,2013,2
77177,1380014660,511.0,2013,2
77905,1380014660,828.0,2013,2
78633,1380014660,652.0,2013,2
10,1380014660,521.0,2013,3
738,1380014660,868.0,2013,3
1466,1380014660,711.0,2013,3
2194,1380014660,528.0,2013,3
2922,1380014660,564.0,2013,3
3650,1380014660,746.0,2013,3
4378,1380014660,538.0,2013,3
5106,1380014660,705.0,2013,3
5834,1380014660,754.0,2013,3
6562,1380014660,548.0,2013,3
7290,1380014660,676.0,2013,3
8018,1380014660,766.0,2013,3
8746,1380014660,560.0,2013,3
9474,1380014660,509.0,2013,3
10202,1380014660,789.0,2013,3
10930,1380014660,576.0,2013,3
11658,1380014660,557.0,2013,3
12386,1380014660,802.0,2013,3
13114,1380014660,530.0,2013,3
13842,1380014660,537.0,2013,3
14570,1380014660,811.0,2013,3
15298,1380014660,618.0,2013,3
16026,1380014660,506.0,2013,3
16754,1380014660,821.0,2013,3
17482,1380014660,635.0,2013,3
18210,1380014660,514.0,2013,3
18938,1380014660,855.0,2013,3
19666,1380014660,686.0,2013,3
20394,1380014660,523.0,2013,3
21122,1380014660,881.0,2013,3
21850,1380014660,716.0,2013,3
22578,1380014660,532.0,2013,3
23306,1380014660,613.0,2013,3
24034,1380014660,751.0,2013,3
24762,1380014660,539.0,2013,3
25490,1380014660,755.0,2013,3
26218,1380014660,759.0,2013,3
26946,1380014660,549.0,2013,3
27674,1380014660,737.0,2013,3
28402,1380014660,767.0,2013,3
29130,1380014660,561.0,2013,3
29858,1380014660,669.0,2013,3
30586,1380014660,790.0,2013,3
31314,1380014660,577.0,2013,3
32042,1380014660,541.0,2013,3
32770,1380014660,803.0,2013,3
33498,1380014660,592.0,2013,3
34226,1380014660,500.0,2013,3
34954,1380014660,813.0,2013,3
35682,1380014660,622.0,2013,3
36410,1380014660,510.0,2013,3
37138,1380014660,825.0,2013,3
37866,1380014660,642.0,2013,3
38594,1380014660,517.0,2013,3
39322,1380014660,862.0,2013,3
40050,1380014660,698.0,2013,3
40778,1380014660,524.0,2013,3
41506,1380014660,503.0,2013,3
42234,1380014660,722.0,2013,3
42962,1380014660,533.0,2013,3
43690,1380014660,617.0,2013,3
44418,1380014660,752.0,2013,3
45146,1380014660,543.0,2013,3
45874,1380014660,757.0,2013,3
46602,1380014660,762.0,2013,3
47330,1380014660,555.0,2013,3
48058,1380014660,724.0,2013,3
48786,1380014660,771.0,2013,3
49514,1380014660,566.0,2013,3
50242,1380014660,758.0,2013,3
50970,1380014660,800.0,2013,3
51698,1380014660,522.0,2013,3
52426,1380014660,559.0,2013,3
53154,1380014660,807.0,2013,3
53882,1380014660,602.0,2013,3
54610,1380014660,501.0,2013,3
55338,1380014660,819.0,2013,3
56066,1380014660,623.0,2013,3
56794,1380014660,511.0,2013,3
57522,1380014660,828.0,2013,3
58250,1380014660,652.0,2013,3
58978,1380014660,518.0,2013,3
59706,1380014660,866.0,2013,3
60434,1380014660,710.0,2013,3
61162,1380014660,526.0,2013,3
61890,1380014660,507.0,2013,3
62618,1380014660,740.0,2013,3
63346,1380014660,534.0,2013,3
64074,1380014660,658.0,2013,3
64802,1380014660,753.0,2013,3
65530,1380014660,544.0,2013,3
66258,1380014660,770.0,2013,3
66986,1380014660,764.0,2013,3
67714,1380014660,556.0,2013,3
68442,1380014660,611.0,2013,3
69170,1380014660,773.0,2013,3
69898,1380014660,571.0,2013,3
70626,1380014660,531.0,2013,3
71354,1380014660,801.0,2013,3
72082,1380014660,525.0,2013,3
72810,1380014660,573.0,2013,3
73538,1380014660,810.0,2013,3
74266,1380014660,606.0,2013,3
74994,1380014660,504.0,2013,3
75722,1380014660,820.0,2013,3
76450,1380014660,630.0,2013,3
77178,1380014660,512.0,2013,3
77906,1380014660,839.0,2013,3
78634,1380014660,656.0,2013,3
11,1380014660,523.0,2013,4
739,1380014660,881.0,2013,4
1467,1380014660,716.0,2013,4
2195,1380014660,532.0,2013,4
2923,1380014660,613.0,2013,4
3651,1380014660,751.0,2013,4
4379,1380014660,539.0,2013,4
5107,1380014660,755.0,2013,4
5835,1380014660,759.0,2013,4
6563,1380014660,549.0,2013,4
7291,1380014660,737.0,2013,4
8019,1380014660,767.0,2013,4
8747,1380014660,561.0,2013,4
9475,1380014660,669.0,2013,4
10203,1380014660,790.0,2013,4
10931,1380014660,577.0,2013,4
11659,1380014660,541.0,2013,4
12387,1380014660,803.0,2013,4
13115,1380014660,592.0,2013,4
13843,1380014660,500.0,2013,4
14571,1380014660,813.0,2013,4
15299,1380014660,622.0,2013,4
16027,1380014660,510.0,2013,4
16755,1380014660,825.0,2013,4
17483,1380014660,642.0,2013,4
18211,1380014660,517.0,2013,4
18939,1380014660,862.0,2013,4
19667,1380014660,698.0,2013,4
20395,1380014660,524.0,2013,4
21123,1380014660,503.0,2013,4
21851,1380014660,722.0,2013,4
22579,1380014660,533.0,2013,4
23307,1380014660,617.0,2013,4
24035,1380014660,752.0,2013,4
24763,1380014660,543.0,2013,4
25491,1380014660,757.0,2013,4
26219,1380014660,762.0,2013,4
26947,1380014660,555.0,2013,4
27675,1380014660,724.0,2013,4
28403,1380014660,771.0,2013,4
29131,1380014660,566.0,2013,4
29859,1380014660,758.0,2013,4
30587,1380014660,800.0,2013,4
31315,1380014660,522.0,2013,4
32043,1380014660,559.0,2013,4
32771,1380014660,807.0,2013,4
33499,1380014660,602.0,2013,4
34227,1380014660,501.0,2013,4
34955,1380014660,819.0,2013,4
35683,1380014660,623.0,2013,4
36411,1380014660,511.0,2013,4
37139,1380014660,828.0,2013,4
37867,1380014660,652.0,2013,4
38595,1380014660,518.0,2013,4
39323,1380014660,866.0,2013,4
40051,1380014660,710.0,2013,4
40779,1380014660,526.0,2013,4
41507,1380014660,507.0,2013,4
42235,1380014660,740.0,2013,4
42963,1380014660,534.0,2013,4
43691,1380014660,658.0,2013,4
44419,1380014660,753.0,2013,4
45147,1380014660,544.0,2013,4
45875,1380014660,770.0,2013,4
46603,1380014660,764.0,2013,4
47331,1380014660,556.0,2013,4
48059,1380014660,611.0,2013,4
48787,1380014660,773.0,2013,4
49515,1380014660,571.0,2013,4
50243,1380014660,531.0,2013,4
50971,1380014660,801.0,2013,4
51699,1380014660,525.0,2013,4
52427,1380014660,573.0,2013,4
53155,1380014660,810.0,2013,4
53883,1380014660,606.0,2013,4
54611,1380014660,504.0,2013,4
55339,1380014660,820.0,2013,4
56067,1380014660,630.0,2013,4
56795,1380014660,512.0,2013,4
57523,1380014660,839.0,2013,4
58251,1380014660,656.0,2013,4
58979,1380014660,521.0,2013,4
59707,1380014660,868.0,2013,4
60435,1380014660,711.0,2013,4
61163,1380014660,528.0,2013,4
61891,1380014660,564.0,2013,4
62619,1380014660,746.0,2013,4
63347,1380014660,538.0,2013,4
64075,1380014660,705.0,2013,4
64803,1380014660,754.0,2013,4
65531,1380014660,548.0,2013,4
66259,1380014660,676.0,2013,4
66987,1380014660,766.0,2013,4
67715,1380014660,560.0,2013,4
68443,1380014660,509.0,2013,4
69171,1380014660,789.0,2013,4
69899,1380014660,576.0,2013,4
70627,1380014660,557.0,2013,4
71355,1380014660,802.0,2013,4
72083,1380014660,530.0,2013,4
72811,1380014660,537.0,2013,4
73539,1380014660,811.0,2013,4
74267,1380014660,618.0,2013,4
74995,1380014660,506.0,2013,4
75723,1380014660,821.0,2013,4
76451,1380014660,635.0,2013,4
77179,1380014660,514.0,2013,4
77907,1380014660,855.0,2013,4
78635,1380014660,686.0,2013,4
12,1380014660,524.0,2013,5
740,1380014660,503.0,2013,5
1468,1380014660,722.0,2013,5
2196,1380014660,533.0,2013,5
2924,1380014660,617.0,2013,5
3652,1380014660,752.0,2013,5
4380,1380014660,543.0,2013,5
5108,1380014660,757.0,2013,5
5836,1380014660,762.0,2013,5
6564,1380014660,555.0,2013,5
7292,1380014660,724.0,2013,5
8020,1380014660,771.0,2013,5
8748,1380014660,566.0,2013,5
9476,1380014660,758.0,2013,5
10204,1380014660,800.0,2013,5
10932,1380014660,522.0,2013,5
11660,1380014660,559.0,2013,5
12388,1380014660,807.0,2013,5
13116,1380014660,602.0,2013,5
13844,1380014660,501.0,2013,5
14572,1380014660,819.0,2013,5
15300,1380014660,623.0,2013,5
16028,1380014660,511.0,2013,5
16756,1380014660,828.0,2013,5
17484,1380014660,652.0,2013,5
18212,1380014660,518.0,2013,5
18940,1380014660,866.0,2013,5
19668,1380014660,710.0,2013,5
20396,1380014660,526.0,2013,5
21124,1380014660,507.0,2013,5
21852,1380014660,740.0,2013,5
22580,1380014660,534.0,2013,5
23308,1380014660,658.0,2013,5
24036,1380014660,753.0,2013,5
24764,1380014660,544.0,2013,5
25492,1380014660,770.0,2013,5
26220,1380014660,764.0,2013,5
26948,1380014660,556.0,2013,5
27676,1380014660,611.0,2013,5
28404,1380014660,773.0,2013,5
29132,1380014660,571.0,2013,5
29860,1380014660,531.0,2013,5
30588,1380014660,801.0,2013,5
31316,1380014660,525.0,2013,5
32044,1380014660,573.0,2013,5
32772,1380014660,810.0,2013,5
33500,1380014660,606.0,2013,5
34228,1380014660,504.0,2013,5
34956,1380014660,820.0,2013,5
35684,1380014660,630.0,2013,5
36412,1380014660,512.0,2013,5
37140,1380014660,839.0,2013,5
37868,1380014660,656.0,2013,5
38596,1380014660,521.0,2013,5
39324,1380014660,868.0,2013,5
40052,1380014660,711.0,2013,5
40780,1380014660,528.0,2013,5
41508,1380014660,564.0,2013,5
42236,1380014660,746.0,2013,5
42964,1380014660,538.0,2013,5
43692,1380014660,705.0,2013,5
44420,1380014660,754.0,2013,5
45148,1380014660,548.0,2013,5
45876,1380014660,676.0,2013,5
46604,1380014660,766.0,2013,5
47332,1380014660,560.0,2013,5
48060,1380014660,509.0,2013,5
48788,1380014660,789.0,2013,5
49516,1380014660,576.0,2013,5
50244,1380014660,557.0,2013,5
50972,1380014660,802.0,2013,5
51700,1380014660,530.0,2013,5
52428,1380014660,537.0,2013,5
53156,1380014660,811.0,2013,5
53884,1380014660,618.0,2013,5
54612,1380014660,506.0,2013,5
55340,1380014660,821.0,2013,5
56068,1380014660,635.0,2013,5
56796,1380014660,514.0,2013,5
57524,1380014660,855.0,2013,5
58252,1380014660,686.0,2013,5
58980,1380014660,523.0,2013,5
59708,1380014660,881.0,2013,5
60436,1380014660,716.0,2013,5
61164,1380014660,532.0,2013,5
61892,1380014660,613.0,2013,5
62620,1380014660,751.0,2013,5
63348,1380014660,539.0,2013,5
64076,1380014660,755.0,2013,5
64804,1380014660,759.0,2013,5
65532,1380014660,549.0,2013,5
66260,1380014660,737.0,2013,5
66988,1380014660,767.0,2013,5
67716,1380014660,561.0,2013,5
68444,1380014660,669.0,2013,5
69172,1380014660,790.0,2013,5
69900,1380014660,577.0,2013,5
70628,1380014660,541.0,2013,5
71356,1380014660,803.0,2013,5
72084,1380014660,592.0,2013,5
72812,1380014660,500.0,2013,5
73540,1380014660,813.0,2013,5
74268,1380014660,622.0,2013,5
74996,1380014660,510.0,2013,5
75724,1380014660,825.0,2013,5
76452,1380014660,642.0,2013,5
77180,1380014660,517.0,2013,5
77908,1380014660,862.0,2013,5
78636,1380014660,698.0,2013,5
13,1380014660,526.0,2013,6
741,1380014660,507.0,2013,6
1469,1380014660,740.0,2013,6
2197,1380014660,534.0,2013,6
2925,1380014660,658.0,2013,6
3653,1380014660,753.0,2013,6
4381,1380014660,544.0,2013,6
5109,1380014660,770.0,2013,6
5837,1380014660,764.0,2013,6
6565,1380014660,556.0,2013,6
7293,1380014660,611.0,2013,6
8021,1380014660,773.0,2013,6
8749,1380014660,571.0,2013,6
9477,1380014660,531.0,2013,6
10205,1380014660,801.0,2013,6
10933,1380014660,525.0,2013,6
11661,1380014660,573.0,2013,6
12389,1380014660,810.0,2013,6
13117,1380014660,606.0,2013,6
13845,1380014660,504.0,2013,6
14573,1380014660,820.0,2013,6
15301,1380014660,630.0,2013,6
16029,1380014660,512.0,2013,6
16757,1380014660,839.0,2013,6
17485,1380014660,656.0,2013,6
18213,1380014660,521.0,2013,6
18941,1380014660,868.0,2013,6
19669,1380014660,711.0,2013,6
20397,1380014660,528.0,2013,6
21125,1380014660,564.0,2013,6
21853,1380014660,746.0,2013,6
22581,1380014660,538.0,2013,6
23309,1380014660,705.0,2013,6
24037,1380014660,754.0,2013,6
24765,1380014660,548.0,2013,6
25493,1380014660,676.0,2013,6
26221,1380014660,766.0,2013,6
26949,1380014660,560.0,2013,6
27677,1380014660,509.0,2013,6
28405,1380014660,789.0,2013,6
29133,1380014660,576.0,2013,6
29861,1380014660,557.0,2013,6
30589,1380014660,802.0,2013,6
31317,1380014660,530.0,2013,6
32045,1380014660,537.0,2013,6
32773,1380014660,811.0,2013,6
33501,1380014660,618.0,2013,6
34229,1380014660,506.0,2013,6
34957,1380014660,821.0,2013,6
35685,1380014660,635.0,2013,6
36413,1380014660,514.0,2013,6
37141,1380014660,855.0,2013,6
37869,1380014660,686.0,2013,6
38597,1380014660,523.0,2013,6
39325,1380014660,881.0,2013,6
40053,1380014660,716.0,2013,6
40781,1380014660,532.0,2013,6
41509,1380014660,613.0,2013,6
42237,1380014660,751.0,2013,6
42965,1380014660,539.0,2013,6
43693,1380014660,755.0,2013,6
44421,1380014660,759.0,2013,6
45149,1380014660,549.0,2013,6
45877,1380014660,737.0,2013,6
46605,1380014660,767.0,2013,6
47333,1380014660,561.0,2013,6
48061,1380014660,669.0,2013,6
48789,1380014660,790.0,2013,6
49517,1380014660,577.0,2013,6
50245,1380014660,541.0,2013,6
50973,1380014660,803.0,2013,6
51701,1380014660,592.0,2013,6
52429,1380014660,500.0,2013,6
53157,1380014660,813.0,2013,6
53885,1380014660,622.0,2013,6
54613,1380014660,510.0,2013,6
55341,1380014660,825.0,2013,6
56069,1380014660,642.0,2013,6
56797,1380014660,517.0,2013,6
57525,1380014660,862.0,2013,6
