,t,Price
1004,6/25/1963,1.8592
1005,6/26/1963,1.8606
1006,6/27/1963,1.8596
1007,6/28/1963,1.8578
1008,7/1/1963,1.8730000000000002
1009,7/2/1963,1.874
1010,7/3/1963,1.867
1011,7/5/1963,1.8530000000000002
1012,7/8/1963,1.8459999999999999
1013,7/9/1963,1.845
1014,7/10/1963,1.841
1015,7/11/1963,1.817
1016,7/12/1963,1.814
1017,7/15/1963,1.825
1018,7/16/1963,1.831
1019,7/17/1963,1.824
1020,7/18/1963,1.8219999999999998
1021,7/19/1963,1.8119999999999998
1022,7/22/1963,1.801
1023,7/23/1963,1.795
1024,7/24/1963,1.7719999999999998
1025,7/25/1963,1.765
1026,7/26/1963,1.771
1027,7/29/1963,1.785
1028,7/30/1963,1.785
1029,7/31/1963,1.791
1030,8/1/1963,1.784
1031,8/2/1963,1.785
1032,8/5/1963,1.8019999999999998
1033,8/6/1963,1.801
1034,8/7/1963,1.804
1035,8/8/1963,1.811
1036,8/9/1963,1.807
1037,8/12/1963,1.8
1038,8/13/1963,1.797
1039,8/14/1963,1.7919999999999998
1040,8/15/1963,1.795
1041,8/16/1963,1.797
1042,8/19/1963,1.8019999999999998
1043,8/20/1963,1.8019999999999998
1044,8/21/1963,1.794
1045,8/22/1963,1.791
1046,8/23/1963,1.7930000000000001
1047,8/26/1963,1.786
1048,8/27/1963,1.7912
1049,8/28/1963,1.7990000000000002
1050,8/29/1963,1.8048
1051,8/30/1963,1.8232
1052,9/3/1963,1.8519999999999999
1053,9/4/1963,1.8719999999999999
1054,9/5/1963,1.881
1055,9/6/1963,1.891
1056,9/9/1963,1.8940000000000001
1057,9/10/1963,1.903
1058,9/11/1963,1.9069999999999998
1059,9/12/1963,1.91
1060,9/13/1963,1.932
1061,9/16/1963,1.9469999999999998
1062,9/17/1963,1.96
1063,9/18/1963,1.955
1064,9/19/1963,1.9769999999999999
1065,9/20/1963,2.0340000000000003
1066,9/23/1963,2.022
1067,9/24/1963,2.04
1068,9/25/1963,2.062
1069,9/26/1963,2.022
1070,9/27/1963,2.022
1071,9/30/1963,2.064
1072,10/1/1963,2.074
1073,10/2/1963,2.074
1074,10/3/1963,2.074
1075,10/4/1963,2.082
1076,10/7/1963,2.106
1077,10/8/1963,2.092
1078,10/9/1963,2.112
1079,10/10/1963,2.114
1080,10/11/1963,2.09
1081,10/14/1963,2.103
1082,10/15/1963,2.123
1083,10/16/1963,2.134
1084,10/17/1963,2.133
1085,10/18/1963,2.125
1086,10/21/1963,2.117
1087,10/22/1963,2.121
1088,10/23/1963,2.12
1089,10/24/1963,2.127
1090,10/25/1963,2.164
1091,10/28/1963,2.157
1092,10/29/1963,2.15
1093,10/30/1963,2.153
1094,10/31/1963,2.145
1095,11/1/1963,2.162
1096,11/4/1963,2.155
1097,11/5/1963,2.136
1098,11/6/1963,2.15
1099,11/7/1963,2.173
1100,11/8/1963,2.176
1101,11/11/1963,2.175
1102,11/12/1963,2.173
1103,11/13/1963,2.173
1104,11/14/1963,2.166
1105,11/15/1963,2.146
1106,11/18/1963,2.136
1107,11/19/1963,2.122
1108,11/20/1963,2.122
1109,11/21/1963,2.093
1110,11/22/1963,2.0844
1111,11/26/1963,2.1244
1112,11/27/1963,2.1406
1113,11/29/1963,2.156
1114,12/2/1963,2.173
1115,12/3/1963,2.16
1116,12/4/1963,2.177
1117,12/5/1963,2.157
1118,12/6/1963,2.171
1119,12/9/1963,2.167
1120,12/10/1963,2.171
1121,12/11/1963,2.174
1122,12/12/1963,2.195
1123,12/13/1963,2.191
1124,12/16/1963,2.1830000000000003
1125,12/17/1963,2.1719999999999997
1126,12/18/1963,2.182
1127,12/19/1963,2.186
1128,12/20/1963,2.185
1129,12/23/1963,2.191
1130,12/24/1963,2.187
1131,12/26/1963,2.191
1132,12/27/1963,2.197
1133,12/30/1963,2.193
1134,12/31/1963,2.194
1135,1/2/1964,2.193
1136,1/3/1964,2.217
1137,1/6/1964,2.226
1138,1/7/1964,2.222
1139,1/8/1964,2.226
1140,1/9/1964,2.2230000000000003
1141,1/10/1964,2.217
1142,1/13/1964,2.231
1143,1/14/1964,2.231
1144,1/15/1964,2.23
1145,1/16/1964,2.23
1146,1/17/1964,2.224
1147,1/20/1964,2.22
1148,1/21/1964,2.2
1149,1/22/1964,2.194
1150,1/23/1964,2.214
1151,1/24/1964,2.213
1152,1/27/1964,2.202
1153,1/28/1964,2.2119999999999997
1154,1/29/1964,2.197
1155,1/30/1964,2.2
1156,1/31/1964,2.18
1157,2/3/1964,2.201
1158,2/4/1964,2.182
1159,2/5/1964,2.195
1160,2/6/1964,2.204
1161,2/7/1964,2.206
1162,2/10/1964,2.195
1163,2/11/1964,2.202
1164,2/12/1964,2.205
1165,2/13/1964,2.2230000000000003
1166,2/14/1964,2.235
1167,2/17/1964,2.22
1168,2/18/1964,2.2
1169,2/19/1964,2.193
1170,2/20/1964,2.193
1171,2/24/1964,2.1630000000000003
1172,2/25/1964,2.1688
1173,2/26/1964,2.1308
1174,2/27/1964,2.0824
1175,2/28/1964,2.0804
1176,3/2/1964,2.017
1177,3/3/1964,2.033
1178,3/4/1964,2.003
1179,3/5/1964,1.99
1180,3/6/1964,1.956
1181,3/9/1964,1.95
1182,3/10/1964,1.956
1183,3/11/1964,1.952
1184,3/12/1964,1.956
1185,3/13/1964,1.984
1186,3/16/1964,1.955
1187,3/17/1964,1.92
1188,3/18/1964,1.9369999999999998
1189,3/19/1964,1.954
1190,3/20/1964,1.962
1191,3/23/1964,1.933
1192,3/24/1964,1.954
1193,3/25/1964,1.972
1194,3/26/1964,2.01
1195,3/30/1964,2.051
1196,3/31/1964,2.04
1197,4/1/1964,2.037
1198,4/2/1964,2.03
1199,4/3/1964,2.02
1200,4/6/1964,2.01
1201,4/7/1964,2.024
1202,4/8/1964,2.036
1203,4/9/1964,2.06
1204,4/10/1964,2.044
1205,4/13/1964,2.08
1206,4/14/1964,2.082
1207,4/15/1964,2.026
1208,4/16/1964,2.041
1209,4/17/1964,2.036
1210,4/20/1964,1.993
1211,4/21/1964,2.012
1212,4/22/1964,2.01
1213,4/23/1964,2.037
1214,4/24/1964,2.0469999999999997
1215,4/27/1964,1.9186
1216,4/28/1964,1.8174
1217,4/29/1964,1.7162
1218,4/30/1964,1.6119999999999999
1219,5/1/1964,1.525
1220,5/4/1964,1.544
1221,5/5/1964,1.5319999999999998
1222,5/6/1964,1.5330000000000001
1223,5/7/1964,1.5319999999999998
1224,5/8/1964,1.5319999999999998
1225,5/11/1964,1.525
1226,5/12/1964,1.504
1227,5/13/1964,1.501
1228,5/14/1964,1.496
1229,5/15/1964,1.485
1230,5/18/1964,1.483
1231,5/19/1964,1.483
1232,5/20/1964,1.496
1233,5/21/1964,1.515
1234,5/22/1964,1.511
1235,5/25/1964,1.534
1236,5/26/1964,1.517
1237,5/27/1964,1.507
1238,5/28/1964,1.492
1239,6/1/1964,1.495
1240,6/2/1964,1.51
1241,6/3/1964,1.5
1242,6/4/1964,1.504
1243,6/5/1964,1.493
1244,6/8/1964,1.464
1245,6/9/1964,1.4469999999999998
1246,6/10/1964,1.4409999999999998
1247,6/11/1964,1.442
1248,6/12/1964,1.44
1249,6/15/1964,1.444
1250,6/16/1964,1.454
1251,6/17/1964,1.4340000000000002
1252,6/18/1964,1.4340000000000002
1253,6/19/1964,1.436
1254,6/22/1964,1.4240000000000002
1255,6/23/1964,1.425
1256,6/24/1964,1.425
1257,6/25/1964,1.4222
1258,6/26/1964,1.4116
1259,6/29/1964,1.4162
1260,6/30/1964,1.436
1261,7/1/1964,1.4340000000000002
1262,7/2/1964,1.432
1263,7/6/1964,1.453
1264,7/7/1964,1.454
1265,7/8/1964,1.4609999999999999
1266,7/9/1964,1.46
1267,7/10/1964,1.446
1268,7/13/1964,1.432
1269,7/14/1964,1.445
1270,7/15/1964,1.4340000000000002
1271,7/16/1964,1.425
1272,7/17/1964,1.423
1273,7/20/1964,1.4169999999999998
1274,7/21/1964,1.411
1275,7/22/1964,1.423
1276,7/23/1964,1.431
1277,7/24/1964,1.425
1278,7/27/1964,1.416
1279,7/28/1964,1.4069999999999998
1280,7/29/1964,1.416
1281,7/30/1964,1.412
1282,7/31/1964,1.4069999999999998
1283,8/3/1964,1.42
1284,8/4/1964,1.405
1285,8/5/1964,1.426
1286,8/6/1964,1.406
1287,8/7/1964,1.413
1288,8/10/1964,1.405
1289,8/11/1964,1.402
1290,8/12/1964,1.4140000000000001
1291,8/13/1964,1.4140000000000001
1292,8/14/1964,1.423
1293,8/17/1964,1.43
1294,8/18/1964,1.4269999999999998
1295,8/19/1964,1.4409999999999998
1296,8/20/1964,1.4369999999999998
1297,8/21/1964,1.436
1298,8/24/1964,1.435
1299,8/25/1964,1.433
1300,8/26/1964,1.4438
1301,8/27/1964,1.4634
1302,8/28/1964,1.4712
1303,8/31/1964,1.4726
1304,9/1/1964,1.484
1305,9/2/1964,1.486
1306,9/3/1964,1.486
1307,9/4/1964,1.475
1308,9/8/1964,1.48
1309,9/9/1964,1.4769999999999999
1310,9/10/1964,1.4809999999999999
1311,9/11/1964,1.49
1312,9/14/1964,1.496
1313,9/15/1964,1.514
1314,9/16/1964,1.5130000000000001
1315,9/17/1964,1.521
1316,9/18/1964,1.5230000000000001
1317,9/21/1964,1.511
1318,9/22/1964,1.5019999999999998
1319,9/23/1964,1.492
1320,9/24/1964,1.482
1321,9/25/1964,1.48
1322,9/28/1964,1.482
1323,9/29/1964,1.4809999999999999
1324,9/30/1964,1.476
1325,10/1/1964,1.482
1326,10/2/1964,1.484
1327,10/5/1964,1.485
1328,10/6/1964,1.49
1329,10/7/1964,1.4969999999999999
1330,10/8/1964,1.501
1331,10/9/1964,1.511
1332,10/12/1964,1.504
1333,10/13/1964,1.4869999999999999
1334,10/14/1964,1.483
1335,10/15/1964,1.4909999999999999
1336,10/16/1964,1.4909999999999999
1337,10/19/1964,1.504
1338,10/20/1964,1.514
1339,10/21/1964,1.516
1340,10/22/1964,1.504
1341,10/23/1964,1.505
1342,10/26/1964,1.51
1343,10/27/1964,1.501
1344,10/28/1964,1.496
1345,10/29/1964,1.5030000000000001
1346,10/30/1964,1.5130000000000001
1347,11/2/1964,1.52
1348,11/4/1964,1.5219999999999998
1349,11/5/1964,1.526
1350,11/6/1964,1.514
1351,11/9/1964,1.517
1352,11/10/1964,1.53
1353,11/11/1964,1.527
1354,11/12/1964,1.525
1355,11/13/1964,1.517
1356,11/16/1964,1.515
1357,11/17/1964,1.5130000000000001
1358,11/18/1964,1.516
1359,11/19/1964,1.511
1360,11/20/1964,1.51
1361,11/23/1964,1.521
1362,11/24/1964,1.5224
1363,11/25/1964,1.5252
1364,11/27/1964,1.5319999999999998
1365,11/30/1964,1.5376
1366,12/1/1964,1.521
1367,12/2/1964,1.514
1368,12/3/1964,1.517
1369,12/4/1964,1.5219999999999998
1370,12/7/1964,1.5219999999999998
1371,12/8/1964,1.517
1372,12/9/1964,1.517
1373,12/10/1964,1.514
1374,12/11/1964,1.515
1375,12/14/1964,1.521
1376,12/15/1964,1.525
1377,12/16/1964,1.53
1378,12/17/1964,1.531
1379,12/18/1964,1.537
1380,12/21/1964,1.537
1381,12/22/1964,1.525
1382,12/23/1964,1.507
1383,12/24/1964,1.5119999999999998
1384,12/28/1964,1.501
1385,12/29/1964,1.485
1386,12/30/1964,1.495
1387,12/31/1964,1.4969999999999999
1388,1/4/1965,1.501
1389,1/5/1965,1.506
1390,1/6/1965,1.5019999999999998
1391,1/7/1965,1.506
1392,1/8/1965,1.5119999999999998
1393,1/11/1965,1.506
1394,1/12/1965,1.494
1395,1/13/1965,1.5
1396,1/14/1965,1.4869999999999999
1397,1/15/1965,1.485
1398,1/18/1965,1.485
1399,1/19/1965,1.4709999999999999
1400,1/20/1965,1.4569999999999999
1401,1/21/1965,1.4709999999999999
1402,1/22/1965,1.475
1403,1/25/1965,1.47
1404,1/26/1965,1.4869999999999999
1405,1/27/1965,1.507
1406,1/28/1965,1.515
1407,1/29/1965,1.517
1408,2/1/1965,1.5030000000000001
1409,2/2/1965,1.4969999999999999
1410,2/3/1965,1.506
1411,2/4/1965,1.5130000000000001
1412,2/5/1965,1.507
1413,2/8/1965,1.511
1414,2/9/1965,1.505
1415,2/10/1965,1.5030000000000001
1416,2/11/1965,1.5
1417,2/12/1965,1.494
1418,2/15/1965,1.49
1419,2/16/1965,1.4969999999999999
1420,2/17/1965,1.49
1421,2/18/1965,1.486
1422,2/19/1965,1.4869999999999999
1423,2/23/1965,1.4896
1424,2/24/1965,1.4928
1425,2/25/1965,1.499
1426,2/26/1965,1.5086
1427,3/1/1965,1.514
1428,3/2/1965,1.5130000000000001
1429,3/3/1965,1.511
1430,3/4/1965,1.517
1431,3/5/1965,1.5130000000000001
1432,3/8/1965,1.5130000000000001
1433,3/9/1965,1.517
1434,3/10/1965,1.516
1435,3/11/1965,1.5019999999999998
1436,3/12/1965,1.5
1437,3/15/1965,1.5030000000000001
1438,3/16/1965,1.505
1439,3/17/1965,1.494
1440,3/18/1965,1.482
1441,3/19/1965,1.4809999999999999
1442,3/22/1965,1.4869999999999999
1443,3/23/1965,1.494
1444,3/24/1965,1.494
1445,3/25/1965,1.494
1446,3/26/1965,1.494
1447,3/29/1965,1.486
1448,3/30/1965,1.492
1449,3/31/1965,1.486
1450,4/1/1965,1.48
1451,4/2/1965,1.485
1452,4/5/1965,1.494
1453,4/6/1965,1.484
1454,4/7/1965,1.482
1455,4/8/1965,1.4809999999999999
1456,4/9/1965,1.4809999999999999
1457,4/12/1965,1.4869999999999999
1458,4/13/1965,1.494
1459,4/14/1965,1.494
1460,4/15/1965,1.5030000000000001
1461,4/19/1965,1.5130000000000001
1462,4/20/1965,1.505
1463,4/21/1965,1.494
1464,4/22/1965,1.4869999999999999
1465,4/23/1965,1.474
1466,4/26/1965,1.473
1467,4/27/1965,1.4434
1468,4/28/1965,1.4240000000000002
1469,4/29/1965,1.4148
1470,4/30/1965,1.4124
1471,5/3/1965,1.396
1472,5/4/1965,1.393
1473,5/5/1965,1.393
1474,5/6/1965,1.401
1475,5/7/1965,1.403
1476,5/10/1965,1.415
1477,5/11/1965,1.4069999999999998
1478,5/12/1965,1.405
1479,5/13/1965,1.403
1480,5/14/1965,1.3940000000000001
1481,5/17/1965,1.383
1482,5/18/1965,1.386
1483,5/19/1965,1.386
1484,5/20/1965,1.3840000000000001
1485,5/21/1965,1.39
1486,5/24/1965,1.385
1487,5/25/1965,1.3940000000000001
1488,5/26/1965,1.4
1489,5/27/1965,1.411
1490,5/28/1965,1.4040000000000001
1491,6/1/1965,1.3969999999999998
1492,6/2/1965,1.39
1493,6/3/1965,1.385
1494,6/4/1965,1.383
1495,6/7/1965,1.391
1496,6/8/1965,1.395
1497,6/9/1965,1.396
1498,6/10/1965,1.401
1499,6/11/1965,1.3940000000000001
1500,6/14/1965,1.403
1501,6/15/1965,1.4
1502,6/16/1965,1.396
1503,6/17/1965,1.3940000000000001
1504,6/18/1965,1.386
1505,6/21/1965,1.383
1506,6/22/1965,1.382
1507,6/23/1965,1.392
1508,6/24/1965,1.393
1509,6/25/1965,1.396
1510,6/28/1965,1.4042
1511,6/29/1965,1.4196
1512,6/30/1965,1.432
1513,7/1/1965,1.432
1514,7/2/1965,1.4409999999999998
1515,7/6/1965,1.4509999999999998
1516,7/7/1965,1.445
1517,7/8/1965,1.432
1518,7/9/1965,1.4369999999999998
1519,7/12/1965,1.421
1520,7/13/1965,1.413
1521,7/14/1965,1.42
1522,7/15/1965,1.43
1523,7/16/1965,1.4369999999999998
1524,7/19/1965,1.453
1525,7/20/1965,1.445
1526,7/21/1965,1.456
1527,7/22/1965,1.465
1528,7/23/1965,1.462
1529,7/26/1965,1.4669999999999999
1530,7/27/1965,1.4709999999999999
1531,7/28/1965,1.4669999999999999
1532,7/29/1965,1.464
1533,7/30/1965,1.475
1534,8/2/1965,1.474
1535,8/3/1965,1.482
1536,8/4/1965,1.492
1537,8/5/1965,1.494
1538,8/6/1965,1.5019999999999998
1539,8/9/1965,1.516
1540,8/10/1965,1.516
1541,8/11/1965,1.545
1542,8/12/1965,1.5330000000000001
1543,8/13/1965,1.534
1544,8/16/1965,1.536
1545,8/17/1965,1.531
1546,8/18/1965,1.5130000000000001
1547,8/19/1965,1.511
1548,8/20/1965,1.517
1549,8/23/1965,1.516
1550,8/24/1965,1.525
1551,8/25/1965,1.5130000000000001
1552,8/26/1965,1.5318
1553,8/27/1965,1.5566
1554,8/30/1965,1.5678
1555,8/31/1965,1.584
1556,9/1/1965,1.605
1557,9/2/1965,1.591
1558,9/3/1965,1.6019999999999999
1559,9/7/1965,1.597
1560,9/8/1965,1.5830000000000002
1561,9/9/1965,1.585
1562,9/10/1965,1.585
1563,9/13/1965,1.5819999999999999
1564,9/14/1965,1.594
1565,9/15/1965,1.591
1566,9/16/1965,1.587
1567,9/17/1965,1.6
1568,9/20/1965,1.607
1569,9/21/1965,1.6119999999999999
1570,9/22/1965,1.6059999999999999
1571,9/23/1965,1.6119999999999999
1572,9/24/1965,1.61
1573,9/27/1965,1.624
1574,9/28/1965,1.621
1575,9/29/1965,1.614
1576,9/30/1965,1.61
1577,10/1/1965,1.6130000000000002
1578,10/4/1965,1.621
1579,10/5/1965,1.6130000000000002
1580,10/6/1965,1.597
1581,10/7/1965,1.595
1582,10/8/1965,1.6
1583,10/11/1965,1.585
1584,10/12/1965,1.574
1585,10/13/1965,1.5859999999999999
1586,10/14/1965,1.58
1587,10/15/1965,1.585
1588,10/18/1965,1.591
1589,10/19/1965,1.595
1590,10/20/1965,1.61
1591,10/21/1965,1.614
1592,10/22/1965,1.617
1593,10/25/1965,1.6059999999999999
1594,10/26/1965,1.604
1595,10/27/1965,1.621
1596,10/28/1965,1.6269999999999998
1597,10/29/1965,1.632
1598,11/1/1965,1.643
1599,11/2/1965,1.642
1600,11/3/1965,1.631
1601,11/4/1965,1.65
1602,11/5/1965,1.656
1603,11/8/1965,1.651
1604,11/9/1965,1.6340000000000001
1605,11/10/1965,1.635
1606,11/11/1965,1.636
1607,11/12/1965,1.64
1608,11/15/1965,1.6269999999999998
1609,11/16/1965,1.6340000000000001
1610,11/17/1965,1.624
1611,11/18/1965,1.631
1612,11/19/1965,1.64
1613,11/22/1965,1.656
1614,11/23/1965,1.6369999999999998
1615,11/24/1965,1.6248
1616,11/26/1965,1.605
1617,11/29/1965,1.6266
1618,11/30/1965,1.6322
1619,12/1/1965,1.65
1620,12/2/1965,1.661
1621,12/3/1965,1.6640000000000001
1622,12/6/1965,1.673
1623,12/7/1965,1.672
1624,12/8/1965,1.673
1625,12/9/1965,1.6840000000000002
1626,12/10/1965,1.696
1627,12/13/1965,1.725
1628,12/14/1965,1.706
1629,12/15/1965,1.686
1630,12/16/1965,1.66
1631,12/17/1965,1.673
1632,12/20/1965,1.6669999999999998
1633,12/21/1965,1.665
1634,12/22/1965,1.6740000000000002
1635,12/23/1965,1.69
1636,12/27/1965,1.693
1637,12/28/1965,1.685
1638,12/29/1965,1.672
1639,12/30/1965,1.685
1640,1/3/1966,1.6969999999999998
1641,1/4/1966,1.682
1642,1/5/1966,1.6840000000000002
1643,1/6/1966,1.686
1644,1/7/1966,1.696
1645,1/10/1966,1.6869999999999998
1646,1/11/1966,1.69
1647,1/12/1966,1.6909999999999998
1648,1/13/1966,1.69
1649,1/14/1966,1.683
1650,1/17/1966,1.672
1651,1/18/1966,1.692
1652,1/19/1966,1.686
1653,1/20/1966,1.683
1654,1/21/1966,1.6869999999999998
1655,1/24/1966,1.694
1656,1/25/1966,1.6909999999999998
1657,1/26/1966,1.68
1658,1/27/1966,1.673
1659,1/28/1966,1.683
1660,1/31/1966,1.661
1661,2/1/1966,1.68
1662,2/2/1966,1.672
1663,2/3/1966,1.672
1664,2/4/1966,1.685
1665,2/7/1966,1.6909999999999998
1666,2/8/1966,1.6769999999999998
1667,2/9/1966,1.686
1668,2/10/1966,1.683
1669,2/11/1966,1.675
1670,2/14/1966,1.676
1671,2/15/1966,1.681
1672,2/16/1966,1.6769999999999998
1673,2/17/1966,1.681
1674,2/18/1966,1.6769999999999998
1675,2/21/1966,1.675
1676,2/23/1966,1.6776
1677,2/24/1966,1.6664
1678,2/25/1966,1.6480000000000001
1679,2/28/1966,1.6232
1680,3/1/1966,1.631
1681,3/2/1966,1.636
1682,3/3/1966,1.62
1683,3/4/1966,1.6219999999999999
1684,3/7/1966,1.631
1685,3/8/1966,1.6159999999999999
1686,3/9/1966,1.617
1687,3/10/1966,1.625
1688,3/11/1966,1.625
1689,3/14/1966,1.6230000000000002
1690,3/15/1966,1.615
1691,3/16/1966,1.614
1692,3/17/1966,1.607
1693,3/18/1966,1.61
1694,3/21/1966,1.594
1695,3/22/1966,1.5859999999999999
1696,3/23/1966,1.577
1697,3/24/1966,1.59
1698,3/25/1966,1.601
1699,3/28/1966,1.5930000000000002
1700,3/29/1966,1.575
1701,3/30/1966,1.584
1702,3/31/1966,1.567
1703,4/1/1966,1.5759999999999998
1704,4/4/1966,1.584
1705,4/5/1966,1.59
1706,4/6/1966,1.6
1707,4/7/1966,1.61
1708,4/11/1966,1.6019999999999999
1709,4/12/1966,1.5959999999999999
1710,4/13/1966,1.614
1711,4/14/1966,1.6130000000000002
1712,4/15/1966,1.617
1713,4/18/1966,1.621
1714,4/19/1966,1.6219999999999999
1715,4/20/1966,1.635
1716,4/21/1966,1.626
1717,4/22/1966,1.632
1718,4/25/1966,1.635
1719,4/26/1966,1.6186
1720,4/27/1966,1.5922
1721,4/28/1966,1.5804
1722,4/29/1966,1.5930000000000002
1723,5/2/1966,1.5919999999999999
1724,5/3/1966,1.587
1725,5/4/1966,1.5759999999999998
1726,5/5/1966,1.5730000000000002
1727,5/6/1966,1.5759999999999998
1728,5/9/1966,1.594
1729,5/10/1966,1.5919999999999999
1730,5/11/1966,1.604
1731,5/12/1966,1.5919999999999999
1732,5/13/1966,1.61
1733,5/16/1966,1.6030000000000002
1734,5/17/1966,1.6219999999999999
1735,5/18/1966,1.636
1736,5/19/1966,1.6230000000000002
1737,5/20/1966,1.6230000000000002
1738,5/23/1966,1.6369999999999998
1739,5/24/1966,1.631
1740,5/25/1966,1.663
1741,5/26/1966,1.662
1742,5/27/1966,1.67
1743,5/31/1966,1.686
1744,6/1/1966,1.706
1745,6/2/1966,1.6869999999999998
1746,6/3/1966,1.6740000000000002
1747,6/6/1966,1.695
1748,6/7/1966,1.692
1749,6/8/1966,1.6769999999999998
1750,6/9/1966,1.693
1751,6/10/1966,1.686
1752,6/13/1966,1.716
1753,6/14/1966,1.7109999999999999
1754,6/15/1966,1.742
1755,6/16/1966,1.79
1756,6/17/1966,1.796
1757,6/20/1966,1.88
1758,6/21/1966,1.8559999999999999
1759,6/22/1966,1.834
1760,6/23/1966,1.874
1761,6/24/1966,1.8559999999999999
1762,6/27/1966,1.8504
1763,6/28/1966,1.808
1764,6/29/1966,1.8456
1765,6/30/1966,1.854
1766,7/1/1966,1.83
1767,7/5/1966,1.8319999999999999
1768,7/6/1966,1.851
1769,7/7/1966,1.8559999999999999
1770,7/8/1966,1.874
1771,7/11/1966,1.876
1772,7/12/1966,1.912
1773,7/13/1966,1.94
1774,7/14/1966,1.92
1775,7/15/1966,1.9140000000000001
1776,7/18/1966,1.93
1777,7/19/1966,1.9240000000000002
1778,7/20/1966,1.8969999999999998
1779,7/21/1966,1.864
1780,7/22/1966,1.86
1781,7/25/1966,1.885
1782,7/26/1966,1.837
1783,7/27/1966,1.85
1784,7/28/1966,1.871
1785,7/29/1966,1.875
1786,8/1/1966,1.871
1787,8/2/1966,1.8730000000000002
1788,8/3/1966,1.86
1789,8/4/1966,1.847
1790,8/5/1966,1.87
1791,8/8/1966,1.8619999999999999
1792,8/9/1966,1.8769999999999998
1793,8/10/1966,1.8840000000000001
1794,8/11/1966,1.896
1795,8/12/1966,1.892
1796,8/15/1966,1.893
1797,8/16/1966,1.902
1798,8/17/1966,1.92
1799,8/18/1966,1.9140000000000001
1800,8/19/1966,1.902
1801,8/22/1966,1.895
1802,8/23/1966,1.8769999999999998
1803,8/24/1966,1.88
1804,8/25/1966,1.8730000000000002
1805,8/26/1966,1.869
1806,8/29/1966,1.9044
1807,8/30/1966,1.9069999999999998
1808,8/31/1966,1.9278
1809,9/1/1966,1.953
1810,9/2/1966,1.964
1811,9/6/1966,1.992
1812,9/7/1966,1.985
1813,9/8/1966,1.964
1814,9/9/1966,1.9869999999999999
1815,9/12/1966,1.946
1816,9/13/1966,1.9669999999999999
1817,9/14/1966,1.9769999999999999
1818,9/15/1966,1.964
1819,9/16/1966,1.97
1820,9/19/1966,1.93
1821,9/20/1966,1.913
1822,9/21/1966,1.8530000000000002
1823,9/22/1966,1.83
1824,9/23/1966,1.834
1825,9/26/1966,1.7930000000000001
1826,9/27/1966,1.784
1827,9/28/1966,1.75
1828,9/29/1966,1.7519999999999998
1829,9/30/1966,1.767
1830,10/3/1966,1.743
1831,10/4/1966,1.676
1832,10/5/1966,1.686
1833,10/6/1966,1.685
1834,10/7/1966,1.706
1835,10/10/1966,1.722
1836,10/11/1966,1.722
1837,10/12/1966,1.71
1838,10/13/1966,1.72
1839,10/14/1966,1.746
1840,10/17/1966,1.76
1841,10/18/1966,1.7409999999999999
1842,10/19/1966,1.7269999999999999
1843,10/20/1966,1.742
1844,10/21/1966,1.732
1845,10/24/1966,1.725
1846,10/25/1966,1.73
1847,10/26/1966,1.706
1848,10/27/1966,1.696
1849,10/28/1966,1.702
1850,10/31/1966,1.705
1851,11/1/1966,1.69
1852,11/2/1966,1.686
1853,11/3/1966,1.714
1854,11/4/1966,1.722
1855,11/7/1966,1.7409999999999999
1856,11/9/1966,1.732
1857,11/10/1966,1.713
1858,11/11/1966,1.7169999999999999
1859,11/14/1966,1.724
1860,11/15/1966,1.7169999999999999
1861,11/16/1966,1.7530000000000001
1862,11/17/1966,1.76
1863,11/18/1966,1.744
1864,11/21/1966,1.774
1865,11/22/1966,1.764
1866,11/23/1966,1.756
1867,11/25/1966,1.7856
1868,11/28/1966,1.82
1869,11/29/1966,1.8168
1870,11/30/1966,1.8296
1871,12/1/1966,1.855
1872,12/2/1966,1.8359999999999999
1873,12/5/1966,1.834
1874,12/6/1966,1.801
1875,12/7/1966,1.8159999999999998
1876,12/8/1966,1.83
1877,12/9/1966,1.814
1878,12/12/1966,1.8330000000000002
1879,12/13/1966,1.8319999999999999
1880,12/14/1966,1.821
1881,12/15/1966,1.834
1882,12/16/1966,1.835
1883,12/19/1966,1.8330000000000002
1884,12/20/1966,1.8359999999999999
1885,12/21/1966,1.825
1886,12/22/1966,1.81
1887,12/23/1966,1.79
1888,12/27/1966,1.777
1889,12/28/1966,1.786
1890,12/29/1966,1.764
1891,12/30/1966,1.756
1892,1/3/1967,1.744
1893,1/4/1967,1.744
1894,1/5/1967,1.7469999999999999
1895,1/6/1967,1.75
1896,1/9/1967,1.765
1897,1/10/1967,1.76
1898,1/11/1967,1.7469999999999999
1899,1/12/1967,1.7269999999999999
1900,1/13/1967,1.704
1901,1/16/1967,1.6669999999999998
1902,1/17/1967,1.672
1903,1/18/1967,1.666
1904,1/19/1967,1.682
1905,1/20/1967,1.686
1906,1/23/1967,1.68
1907,1/24/1967,1.685
1908,1/25/1967,1.67
1909,1/26/1967,1.661
1910,1/30/1967,1.655
1911,1/31/1967,1.6059999999999999
1912,2/1/1967,1.62
1913,2/2/1967,1.643
1914,2/3/1967,1.642
1915,2/6/1967,1.6340000000000001
1916,2/7/1967,1.651
1917,2/8/1967,1.6369999999999998
1918,2/9/1967,1.663
1919,2/10/1967,1.6469999999999998
1920,2/13/1967,1.65
1921,2/14/1967,1.632
1922,2/15/1967,1.64
1923,2/16/1967,1.652
